site.id,cal.val,MWMT_final,eco3,lat,long,slope_nhd,ws.area_km2,elev_m,IWI,PctForCat,PctForWs
USU_0152,primary,17.45,Coast Range,42.81454,-124.011,17.154077,13.4496,780.7665029,0.886827113,48.17987152,48.17987152
ORDEQ_0399,primary,17.68,Coast Range,43.83664603,-124.0105994,1.392253,6.6267,123.0487484,0.89012478,67.59142497,83.03680565
USU_0153,primary,16.61,Coast Range,42.81151,-124.009,17.154077,13.4496,780.7665029,0.886827113,48.17987152,48.17987152
ORDEQ_0296,primary,21.03,Coast Range,43.49016687,-124.0083812,0.737461,112.6629,185.4493616,0.890719769,83.89225589,75.83578978
USU_0154,primary,16.46,Klamath Mountains/California High North Coast Range,42.1964,-124.0057,8.837815,7.4376,932.3912185,0.908267668,87.92352372,87.92352372
ORDEQ_0494,primary,17,Coast Range,44.08270955,-124.0052006,5.69833,6.9147,215.206517,0.906774515,96.27749577,96.27749577
ORDEQ_0080,primary,18.22,Klamath Mountains/California High North Coast Range,42.65874147,-124.0041959,19.489281,4.4874,626.9990092,0.892901079,88.7886081,88.7886081
ORDEQ_0225,primary,18.71,Coast Range,43.2557033,-124.0041934,2.356473,15.2073,245.6621921,0.888598317,54.867728,54.867728
WAECY_0345,primary,22.17,Coast Range,47.222101,-124.0004,0.081483,427.0599,53.65223579,0.820824664,43.35664336,69.88984449
USU_0156,primary,16.13,Coast Range,42.80538,-124,17.154077,13.4496,780.7665029,0.886827113,48.17987152,48.17987152
ORDEQ_0192,primary,18.36,Coast Range,43.1106932,-123.9997673,0.515251,32.2767,118.0455128,0.893935938,83.76068376,74.41652957
ORDEQ_0280,primary,17.64,Coast Range,43.42522232,-123.9991999,4.519532,7.4727,230.9961941,0.874676834,36.09538721,36.09538721
USU_0159,primary,20.51,Klamath Mountains/California High North Coast Range,42.58229,-123.99706,1.721156,83.0583,485.5522021,0.893823486,87.53395948,92.4767302
USU_0160,primary,19.26,Coast Range,47.6196,-123.9969,0.828212,79.686,211.3499672,0.88076131,91.58849281,94.60018071
WAECY_0509,primary,16.32,Coast Range,47.83303,-123.9935,2.184911,7.5213,190.1572078,0.867229447,96.75324675,99.55725739
ORDEQ_0348,primary,19.88,Coast Range,43.6522432,-123.9924579,0.21635,20.1735,143.8646477,0.907488262,84.6403518,87.20053536
ORDEQ_0485,primary,21.12,Coast Range,44.05500557,-123.9901204,0.002444,106.137,123.9248966,0.840596867,77.35311751,86.99058764
ORDEQ_0733,primary,19.18,Coast Range,44.52320175,-123.987777,0.74367,25.9317,153.7997818,0.905305277,85.52046022,84.33693125
USU_0163,primary,15.63,Coast Range,42.74675,-123.98603,5.734308,11.0277,923.8017106,0.903282925,87.63568106,87.63568106
ORDEQ_0980,primary,15.68,Coast Range,45.04881651,-123.9854222,12.021404,4.1229,206.1158808,0.915444797,91.59572146,91.59572146
ORDEQ_0507,primary,19.63,Coast Range,44.10062935,-123.9853587,4.512479,8.0001,201.410144,0.890377104,85.33018337,85.33018337
ORDEQ_0235,primary,18.1,Coast Range,43.26295241,-123.9842942,2.356473,15.2073,245.6621921,0.888598317,54.867728,54.867728
ORDEQ_0497,primary,20.05,Coast Range,44.08733738,-123.9840281,4.512479,8.0001,201.410144,0.890377104,85.33018337,85.33018337
ORDEQ_0101,primary,18.86,Coast Range,42.76058827,-123.9838257,0.48156,84.7566,840.3751934,0.880364955,69.21153395,71.1268503
ORDEQ_0428,primary,17.47,Coast Range,43.90098881,-123.9832001,9.208904,1.566,167.6423448,0.872883971,85.68965517,85.68965517
ORDEQ_0534,primary,16.89,Coast Range,44.1437518,-123.9816533,4.266889,12.1005,207.9965734,0.90171888,82.61807363,82.61807363
ORDEQ_0214,primary,20.25,Coast Range,43.23300905,-123.9814834,0.432521,63.7218,178.0202111,0.843675612,79.1421269,76.27891867
ORDEQ_0607,primary,16.26,Coast Range,44.27476976,-123.9811984,11.590056,1.7865,246.9980806,0.915905204,94.20654912,94.20654912
USU_0165,primary,18.49,Coast Range,43.27811,-123.98049,1.752342,16.1136,233.5025984,0.881963144,40.36154756,51.59182306
ORDEQ_0722,primary,15.59,Coast Range,44.49956154,-123.9797988,5.978954,4.113,207.29141,0.922043909,89.5405952,90.37199125
USU_0166,primary,18.61,Coast Range,47.6196,-123.9789,1.772435,70.4304,133.2204569,0.882491794,74.87309645,94.69689225
ORDEQ_0629,primary,17.24,Coast Range,44.334583,-123.97787,1.402985,10.8324,163.0134807,0.901267419,93.37016575,88.69225656
USU_0169,primary,14.76,Coast Range,47.6075,-123.976,9.875195,3.4992,454.3783256,0.881946036,97.60802469,97.60802469
ORDEQ_0217,primary,17.98,Coast Range,43.23756588,-123.9737114,7.827626,3.8673,305.6444822,0.926310524,60.71677915,60.71677915
USU_0170,primary,17.84,Coast Range,43.1081,-123.9736,0.935653,21.5406,150.241293,0.897762895,85.58989987,72.89212
FW08OR035,primary,20.61,Coast Range,44.80638327,-123.9729588,0.001,702.7965,43.27645439,0.817294631,27.05679862,48.75621891
ORDEQ_0569,primary,16.22,Coast Range,44.22447066,-123.9711723,9.161734,6.8094,425.4321015,0.920025448,85.10441449,85.10441449
ORDEQ_0455,primary,17.39,Coast Range,43.96318479,-123.9711468,6.980816,3.0321,176.6679549,0.87997742,98.39715049,98.39715049
ORDEQ_0849,primary,18.34,Coast Range,44.78508815,-123.9711329,1.849151,4.8843,89.85859038,0.92368505,11.59019716,11.59019716
ORDEQ_0424,primary,15.59,Coast Range,43.887241,-123.9711157,5.155144,2.9889,167.3022885,0.886225004,91.71936164,91.71936164
USU_0173,primary,18.89,Coast Range,42.7676,-123.9702,0.48156,84.7566,840.3751934,0.880364955,69.21153395,71.1268503
ORDEQ_0718,primary,16.36,Coast Range,44.47710781,-123.9699887,11.275207,1.5264,190.3925413,0.880881862,92.04009434,92.04009434
ORDEQ_0495,primary,20.46,Coast Range,44.08328767,-123.9691204,0.001,66.0285,101.3441332,0.908184607,83.91699092,88.66080556
USU_0176,primary,19.79,Coast Range,43.12633,-123.96821,1.793852,7.5771,153.6025406,0.886261858,78.94918769,74.85449578
ORDEQ_0519,primary,17.89,Coast Range,44.124289,-123.967084,4.266889,12.1005,207.9965734,0.90171888,82.61807363,82.61807363
USU_0177,primary,16.81,Coast Range,43.10536,-123.96705,1.383589,16.6401,194.1504356,0.894969253,75.00687002,75.1149332
USU_0179,primary,18.28,Coast Range,42.9572,-123.9667,11.920059,5.2236,318.0061354,0.753620169,87.7842867,87.7842867
ORDEQ_0910,primary,21.16,Coast Range,44.90589522,-123.9651005,0.13242,94.5477,54.39134864,0.907716408,35.58106169,70.75476188
ORDEQ_0491,primary,20.42,Coast Range,44.0759229,-123.9633223,0.001,66.0285,101.3441332,0.908184607,83.91699092,88.66080556
ORDEQ_0953,primary,14.96,Coast Range,44.98525773,-123.9633131,6.539946,0.9351,163.0664389,0.891218365,59.76900866,59.76900866
ORDEQ_0506,primary,18.4,Coast Range,44.09907684,-123.9630945,3.910215,8.433,215.1351195,0.893110109,90.40554963,90.40554963
ORDEQ_0200,primary,18.93,Coast Range,43.15746493,-123.9622703,5.213699,10.8837,322.8230224,0.906883891,75.98610767,75.98610767
USU_0181,primary,21.2,Coast Range,43.1574,-123.9622,0.300615,242.0766,159.8602277,0.830859226,57.20924829,68.78545882
WAECY_0386,primary,14.41,Coast Range,47.357297,-123.960819,0.676491,44.5851,136.8200225,0.884780781,72.10414079,74.93086255
ORDEQ_0245,primary,17.45,Coast Range,43.29281384,-123.9605182,5.361225,5.7123,314.1173799,0.876625766,68.56782732,68.56782732
ORDEQ_0040,primary,17.13,Klamath Mountains/California High North Coast Range,42.20259907,-123.9580696,8.881129,12.4794,960.89007,0.882565564,66.14019905,66.14019905
ORDEQ_1001,primary,16.25,Coast Range,45.10411974,-123.9570001,5.195279,7.1811,221.789154,0.90337728,55.49567615,55.49567615
ORDEQ_1098,primary,15.95,Coast Range,45.35526542,-123.9567003,9.72855,5.1363,281.0160925,0.903424954,62.92272648,62.92272648
ORDEQ_0500,primary,20.96,Coast Range,44.09197064,-123.9558791,0.001,66.0285,101.3441332,0.908184607,83.91699092,88.66080556
ORDEQ_0299,primary,17.4,Coast Range,43.49350521,-123.9547832,4.053964,1.7973,400.7802554,0.849902425,48.27240861,48.27240861
USU_0186,primary,21.14,Coast Range,43.1514,-123.9547,0.300615,242.0766,159.8602277,0.830859226,57.20924829,68.78545882
PSSB_0045,primary,15.92,Coast Range,48.0375,-123.954602,6.410156,31.1508,389.8903065,0.879927437,97.31800766,87.65745984
ORDEQ_0549,primary,16.34,Coast Range,44.17339949,-123.9545911,7.611728,6.6447,300.4084938,0.923025555,91.30434783,91.30434783
ORDEQ_0320,primary,19.75,Coast Range,43.5933,-123.9538,1.131486,10.3023,372.1029489,0.892305663,67.56502664,73.91456277
USU_0188,primary,18.94,Coast Range,42.77395,-123.95378,0.442398,69.2784,799.727576,0.876079992,73.1216458,70.3595926
ORDEQ_0900,primary,20.22,Coast Range,44.89175431,-123.9534725,1.460176,92.3706,116.3833091,0.908562536,74.57589777,71.07391313
ORDEQ_1158,primary,14.77,Coast Range,45.44692272,-123.9532851,6.135494,3.636,157.7159084,0.871243329,66.80693069,66.80693069
PSSB_0048,primary,15.94,Coast Range,48.164119,-123.952611,,,,,,
ORDEQ_0715,primary,19.41,Coast Range,44.47318841,-123.9525775,0.849333,16.6779,163.303111,0.898183754,100,96.88090227
ORDEQ_0676,primary,17.26,Coast Range,44.39390119,-123.9514122,4.767128,3.1932,169.0691995,0.901749291,95.12401353,95.12401353
WARF-0110,primary,15.84,Coast Range,47.8501,-123.951,0.579559,286.4853,282.5587206,0.8383279,73.7743452,70.18538124
ORDEQ_0544,primary,16.94,Coast Range,44.16439668,-123.9490085,7.611728,6.6447,300.4084938,0.923025555,91.30434783,91.30434783
ORDEQ_0528,primary,18.57,Coast Range,44.13875893,-123.9480729,3.28364,8.3637,180.5154751,0.909319732,88.8087808,88.8087808
ORDEQ_0539,primary,18.54,Coast Range,44.15265648,-123.9476826,1.556687,10.2078,182.9050442,0.91460279,90.07325082,90.87462529
ORDEQ_0109,primary,19.18,Coast Range,42.789244,-123.946801,0.442398,69.2784,799.727576,0.876079992,73.1216458,70.3595926
WAECY_0575,primary,15.65,Coast Range,48.164715,-123.946122,1.410478,35.9073,90.15300494,0.868297746,64.5480226,86.09419255
ORDEQ_0483,primary,18.56,Coast Range,44.05158464,-123.9457316,3.015377,10.4814,188.2320634,0.908676827,84.66426241,84.66426241
ORDEQ_0716,primary,17.48,Coast Range,44.4755002,-123.9456124,9.175813,3.1725,264.3201532,0.890290356,99.34751773,99.34751773
ORDEQ_0356,primary,20.51,Coast Range,43.69030313,-123.9451602,0.557692,23.0211,112.7537982,0.89530267,86.63239075,96.62222917
ORDEQ_0943,primary,16.04,Coast Range,44.9652902,-123.9435815,3.442451,8.0523,247.8473846,0.888415997,80.59684811,80.59684811
ORDEQ_0883,primary,18.09,Coast Range,44.85160399,-123.9424336,3.372932,3.8133,95.11607505,0.89555979,39.55628983,39.55628983
USU_0193,primary,15.39,Coast Range,48.00250417,-123.9414669,2.810941,23.8842,735.0555624,0.886517228,87.15275014,87.25977843
ORDEQ_0516,primary,19.01,Coast Range,44.11836201,-123.9413023,3.28364,8.3637,180.5154751,0.909319732,88.8087808,88.8087808
ORDEQ_0306,primary,18.71,Coast Range,43.54639486,-123.9412817,0.786813,11.0079,443.4988477,0.889448265,75.73260073,79.65824544
ORDEQ_1369,primary,14.73,Coast Range,45.96888484,-123.9411941,5.763486,2.2815,166.4246193,0.892595023,71.24260355,71.24260355
USU_0194,primary,19.3,Coast Range,42.79506,-123.94105,0.149193,60.5556,756.87639,0.875436405,85.74122972,70.87271863
WAECY_0302,primary,17.45,Coast Range,47.07544,-123.94098,0.709163,14.8734,57.09221058,0.854888486,86.19696176,78.80914922
USU_0195,primary,15.51,Coast Range,48.02551,-123.93795,2.810941,23.8842,735.0555624,0.886517228,87.15275014,87.25977843
USU_0196,primary,17.83,Coast Range,43.32136,-123.93748,1.218658,25.101,387.4229836,0.904174814,77.01391036,79.11437791
ORDEQ_0473,primary,19.79,Coast Range,44.02209977,-123.9372417,3.015377,10.4814,188.2320634,0.908676827,84.66426241,84.66426241
PSSB_0050,primary,14.98,Coast Range,48.150302,-123.936531,1.410478,35.9073,90.15300494,0.868297746,64.5480226,86.09419255
ORDEQ_0508,primary,20.06,Coast Range,44.10182832,-123.9364423,0.100859,40.5288,136.9421906,0.903781984,92.70866645,90.81542015
ORDEQ_0720,primary,18.83,Coast Range,44.4879573,-123.9354951,3.641731,12.1833,258.1677779,0.910351984,95.90012558,95.90012558
ORDEQ_0311,primary,19.18,Coast Range,43.57515893,-123.9352566,1.45145,16.8984,376.827205,0.890911415,77.71368642,80.20877716
ORDEQ_0738,primary,14.79,Coast Range,44.53419291,-123.9336032,4.723523,2.8773,215.2697967,0.901225472,77.63528308,77.63528308
ORDEQ_0488,primary,19.74,Coast Range,44.07278465,-123.932866,1.355906,23.3595,180.9947401,0.849595646,88.28356771,88.28356771
ORDEQ_0730,primary,16.57,Coast Range,44.51922397,-123.931776,8.663088,1.6029,268.1208478,0.911391071,90.06176305,90.06176305
USU_0200,primary,14.77,Coast Range,43.12423,-123.93011,18.148961,2.1717,358.1494654,0.914737647,95.19270617,95.19270617
ORDEQ_0767,primary,16.84,Coast Range,44.58071488,-123.9297657,3.38666,2.6055,102.2250674,0.872499887,84.93955095,84.93955095
ORDEQ_0515,primary,19.63,Coast Range,44.1171274,-123.9284012,0.794497,29.3508,177.528197,0.903850446,88.82178218,91.20569116
USU_0203,primary,15.53,Coast Range,43.11983,-123.9251,10.631745,4.1778,436.1620918,0.883211823,74.79534683,74.79534683
ORDEQ_0806,primary,19.44,Coast Range,44.66232117,-123.9245937,1.50272,1.9323,79.1111877,0.891557576,64.08942711,64.08942711
ORDEQ_0852,primary,20.06,Coast Range,44.79181694,-123.9230127,3.548501,1.4976,75.97241587,0.882253644,15.74519231,15.74519231
ORDEQ_1366,primary,18.16,Coast Range,45.9614925,-123.9219025,2.69056,2.2752,76.15157041,0.839148166,63.48892405,63.48892405
ORDEQ_0319,primary,17.72,Coast Range,43.592855,-123.9210796,3.304432,5.9508,458.6554204,0.894509115,78.569268,78.569268
ORDEQ_0389,primary,19.31,Coast Range,43.79977801,-123.9207319,5.312087,6.6348,182.0086449,0.827928238,75.42051004,75.42051004
ORDEQ_0518,primary,19.54,Coast Range,44.12208366,-123.9196913,0.794497,29.3508,177.528197,0.903850446,88.82178218,91.20569116
ORDEQ_0490,primary,19.57,Coast Range,44.07572589,-123.9185903,1.355906,23.3595,180.9947401,0.849595646,88.28356771,88.28356771
ORDEQ_1091,primary,17.38,Coast Range,45.339813,-123.9185128,2.781498,8.0028,162.5841779,0.857505854,42.48762933,42.48762933
ORDEQ_0035,primary,18.31,Klamath Mountains/California High North Coast Range,42.1759959,-123.9169732,7.614937,7.4871,1012.112798,0.875824679,24.38995072,24.38995072
USU_0205,primary,23.11,Klamath Mountains/California High North Coast Range,42.2667,-123.9167,0.881469,179.46,486.7312657,0.889838377,76.51102157,64.64192578
ORDEQ_1075,primary,18.3,Coast Range,45.2959208,-123.9161762,2.44714,8.1063,123.3236925,0.839016611,60.44584167,79.70467414
USU_0207,primary,18.1,Coast Range,43.1644,-123.9142,6.777493,6.3144,186.3211042,0.878603053,90.83333333,74.14481186
ORDEQ_0526,primary,19.47,Coast Range,44.1326322,-123.9139224,0.794497,29.3508,177.528197,0.903850446,88.82178218,91.20569116
USU_0209,primary,16.96,Coast Range,47.6148,-123.9138,1.302661,54.828,457.9739472,0.887364541,94.35132032,95.33814839
ORDEQ_0796,primary,18.77,Coast Range,44.6513372,-123.9137866,6.49836,1.1007,111.6537612,0.879082409,81.84791496,81.84791496
ORDEQ_0906,primary,19.72,Coast Range,44.90132114,-123.9118847,0.001,82.6371,194.783492,0.9138845,91.90130624,69.92561452
ORDEQ_0033,primary,20.8,Klamath Mountains/California High North Coast Range,42.17347778,-123.9117682,2.918305,26.7255,861.9306144,0.876427651,19.55177743,43.12510524
ORDEQ_0275,primary,18.43,Coast Range,43.41352699,-123.9109103,1.449455,59.1696,296.4627373,0.85254489,41.44949591,67.29739596
ORDEQ_1337,primary,17.65,Coast Range,45.87954986,-123.9097852,2.857483,19.4454,161.6606413,0.897200879,53.35753176,59.83060261
WAECY_0133,primary,18.13,Coast Range,46.32931,-123.90847,0.081465,32.3793,72.05296048,0.851920632,63.5775364,70.59510243
ORDEQ_1374,primary,17.68,Coast Range,45.98097226,-123.9068105,3.311517,9.2871,83.2669028,0.665012194,30.5455955,30.5455955
USU_0213,primary,13.77,Coast Range,47.98935,-123.90656,4.788825,12.9474,789.8448449,0.867011589,91.50861043,92.56221326
USU_0214,primary,22.46,Coast Range,43.87863103,-123.9060638,0.907636,127.5426,157.3386838,0.905879439,73.05663839,84.30994821
ORDEQ_0920,primary,16.43,Coast Range,44.91393631,-123.9054996,2.763698,7.3143,274.9605949,0.915830176,74.6417716,78.08539436
ORDEQ_0456,primary,20.58,Coast Range,43.96364319,-123.9037937,3.707032,42.7788,213.6462028,0.899106276,90.7120743,82.27720273
USU_0216,primary,14.6,Coast Range,48.01694,-123.90367,1.725414,79.6734,698.227938,0.848914783,99.81548397,97.35331993
ORDEQ_0498,primary,19.22,Coast Range,44.08980998,-123.9033825,1.355906,23.3595,180.9947401,0.849595646,88.28356771,88.28356771
ORRM-1007,primary,24.16,Coast Range,43.65161,-123.9032,0.036057,10896.1173,133.4051019,0.703555851,55.20953479,67.88482536
USU_0217,primary,18,Coast Range,43.31688,-123.90096,1.218658,25.101,387.4229836,0.904174814,77.01391036,79.11437791
ORDEQ_0502,primary,18.91,Coast Range,44.09393328,-123.8986703,1.355906,23.3595,180.9947401,0.849595646,88.28356771,88.28356771
ORDEQ_0465,primary,21.06,Coast Range,43.99475282,-123.8981857,0.006145,60.561,104.7829765,0.90410925,71.82361734,82.88898796
USU_0219,primary,18.82,Coast Range,43.247724,-123.898177,1.21546,10.8558,321.0966804,0.902603411,80.41586074,81.76919251
ORDEQ_0391,primary,18.31,Coast Range,43.81001485,-123.8974107,5.312087,6.6348,182.0086449,0.827928238,75.42051004,75.42051004
USU_0221,primary,14.07,Coast Range,47.6025,-123.8968,8.078249,7.6329,625.6547365,0.89940449,94.0455135,94.0455135
ORDEQ_1008,primary,16.49,Coast Range,45.1324319,-123.8965016,4.561651,3.6072,184.6223328,0.888321296,28.24351297,28.24351297
USU_0222,primary,22.01,Coast Range,43.87393523,-123.8948544,0.127549,119.925,177.3200356,0.904115607,87.58661651,84.315197
ORDEQ_0463,primary,21.8,Coast Range,43.9921581,-123.894398,0.006145,60.561,104.7829765,0.90410925,71.82361734,82.88898796
USU_0223,primary,17.85,Coast Range,46.403,-123.894,5.941103,2.7585,154.5931811,0.906230977,80.03262643,80.03262643
ORDEQ_0503,primary,18.9,Coast Range,44.09631817,-123.8919174,1.355906,23.3595,180.9947401,0.849595646,88.28356771,88.28356771
ORDEQ_0958,primary,16.59,Coast Range,44.9906559,-123.8911811,1.730984,9.6318,133.701028,0.868185021,75.58411215,74.99532798
USU_0226,primary,16.82,Coast Range,43.29719,-123.89089,12.418882,4.0365,548.4090903,0.918763601,76.52173913,76.52173913
ORDEQ_0250,primary,17.93,Coast Range,43.30779163,-123.8908353,1.218658,25.101,387.4229836,0.904174814,77.01391036,79.11437791
USU_0227,primary,23.16,Coast Range,43.0064,-123.8906,1.041666,51.0768,96.92334328,0.849468929,29.85074627,62.01014942
ORDEQ_0482,primary,18.33,Coast Range,44.05000197,-123.890598,11.046134,2.3346,292.8313763,0.864746789,95.95219738,95.95219738
ORDEQ_0903,primary,17.01,Coast Range,44.8985689,-123.8900288,5.934456,3.4119,322.1974202,0.894714304,90.34555526,90.34555526
USU_0228,primary,22,Coast Range,43.87419223,-123.8898062,0.127549,119.925,177.3200356,0.904115607,87.58661651,84.315197
ORDEQ_0445,primary,19.26,Coast Range,43.94719467,-123.8886622,0.365469,11.106,270.2203736,0.895241088,71.79487179,74.45705024
ORDEQ_1036,primary,18.16,Coast Range,45.21415691,-123.8878765,2.792012,3.6576,130.0928642,0.659373643,67.61811024,67.61811024
ORDEQ_1024,primary,16.5,Coast Range,45.17737052,-123.8875354,5.521959,12.6072,247.0272109,0.694534836,69.33894917,69.33894917
ORDEQ_0232,primary,16.21,Coast Range,43.2607967,-123.8863154,13.748543,1.7001,444.9117258,0.916049767,78.24245633,78.24245633
WAECY_0153,primary,16.54,Coast Range,46.3928,-123.88622,2.392201,10.0602,68.24372685,0.907102968,97.83950617,85.64143854
ORDEQ_0542,primary,18.63,Coast Range,44.15865198,-123.8858697,2.608984,9.2403,284.4804695,0.911431666,90.50355508,90.50355508
ORDEQ_0274,primary,18.66,Coast Range,43.4131507,-123.8848267,1.114264,51.7383,314.7510374,0.852038877,75.1319529,70.90472629
