Predictor,Group,OTU_Label,OTU,OTU_high.res,OTU_low.res,OTU_med.res,OTU_comment,nOcc,Waopt,LowOcc,ProbLT10,Watol,WA_MinusTol,WA_PlusTol,ValueProb10_min,ValueProb10_max,ValueProb20_min,ValueProb20_max,WA_Rank,GAM,GAM_Rank,CurveShape,GAM_Extreme,LargeUncertainty,Ubiquitous,LowConf,Rank,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Flag,ThermPref_JS3,ThermHiLo_JS,Therm_SH2,Therm_TITAN
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella brehmi,Eukiefferiella brehmi group,Eukiefferiella brehmi group,Orthocladiinae,Eukiefferiella,,151,19.41500457,0,1,4.537572762,14.87743181,23.95257734,NA,NA,NA,NA,523,30.8,780,*Increaser,1,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Eukiefferiella,LowProbOcc,cool,,cool/warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella brevicalcar,Eukiefferiella brevicalcar group,666,666,666,,12,17.86378818,1,1,3.300092763,14.56369542,21.16388094,NA,NA,NA,NA,349,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella claripennis,Eukiefferiella claripennis group,Eukiefferiella claripennis group,Orthocladiinae,Eukiefferiella,,237,18.43096403,0,1,2.864281417,15.56668261,21.29524545,NA,NA,NA,NA,418,17.1,327.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Eukiefferiella,LowProbOcc,cool,,cool,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella coerulescens,Eukiefferiella coerulescens group,666,666,666,,22,17.87764841,1,1,1.544532548,16.33311587,19.42218096,NA,NA,NA,NA,355,17.7,360,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella devonica,Eukiefferiella devonica group,Eukiefferiella devonica group,Orthocladiinae,Eukiefferiella,,158,18.24526674,0,1,4.158563795,14.08670295,22.40383054,NA,NA,NA,NA,396,24.9,610.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Eukiefferiella,LowProbOcc,eurythermal,,cool/warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella gracei,Eukiefferiella gracei group,Eukiefferiella gracei group,Orthocladiinae,Eukiefferiella,,43,14.98684014,0,1,4.341599822,10.64524032,19.32843996,NA,NA,NA,NA,108,10.7,132.5,Flat,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Eukiefferiella,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella pseudomontana,Eukiefferiella pseudomontana group,Eukiefferiella pseudomontana group,Orthocladiinae,Eukiefferiella,,132,18.09487334,0,1,2.329746501,15.76512683,20.42461984,NA,NA,NA,NA,380,19.2,429,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Eukiefferiella,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Eukiefferiella tirolensis,Eukiefferiella tirolensis group,Eukiefferiella tirolensis group,Orthocladiinae,Eukiefferiella,,67,17.57693735,0,1,2.325802886,15.25113446,19.90274023,NA,NA,NA,NA,317,16.5,293.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Eukiefferiella,LowProbOcc,cold,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Euryhapsis,Euryhapsis,666,666,666,,11,15.23648461,1,1,2.596374051,12.64011056,17.83285866,NA,NA,NA,NA,121,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Glyptotendipes,Glyptotendipes,666,666,666,,5,22.70548098,1,1,4.551958347,18.15352264,27.25743933,NA,NA,NA,NA,760,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Guttipelopia,Guttipelopia,666,666,666,,2,29.21758427,1,0,0.487903679,28.72968059,29.70548795,30.2,30.8,NA,NA,891,30.8,780,*Increaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Gymnometriocnemus,Gymnometriocnemus,666,666,666,,4,17.96942047,1,1,1.831299604,16.13812086,19.80072007,NA,NA,NA,NA,367,17.3,344.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Heleniella,Heleniella,Heleniella,Orthocladiinae,Heleniella,,275,16.73917369,0,0,3.129481028,13.60969266,19.86865472,15.9,17.4,NA,NA,237,16.6,299.5,Unimodal/Decreaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Heleniella,,cold,,cold,Decreaser
WaterTemp_MWMT_93_11_C,Chironomidae,Helopelopia,Helopelopia,666,666,666,,5,18.12178387,1,1,2.698307078,15.42347679,20.82009095,NA,NA,NA,NA,382,20.3,475,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Heterotanytarsus,Heterotanytarsus,666,666,666,,29,16.42667101,1,1,1.738437431,14.68823357,18.16510844,NA,NA,NA,NA,210,15.8,265.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Heterotrissocladius,Heterotrissocladius,Heterotrissocladius,Orthocladiinae,Heterotrissocladius,,344,17.89309186,0,0,2.917632928,14.97545893,20.81072478,16.5,21,NA,NA,357,18.8,412.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Heterotrissocladius,,cool,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Heterotrissocladius marcidus,Heterotrissocladius marcidus group,Heterotrissocladius,Orthocladiinae,Heterotrissocladius,,111,18.28632847,0,1,3.065431158,15.22089731,21.35175963,NA,NA,NA,NA,402,19.7,458,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Heterotrissocladius,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Hydrobaenus,Hydrobaenus,Hydrobaenus,Orthocladiinae,Hydrobaenus,,75,13.75107131,0,1,2.666443036,11.08462828,16.41751435,NA,NA,NA,NA,56,11.2,144.5,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Hydrobaenus,LowProbOcc,core cold,,core cold,
WaterTemp_MWMT_93_11_C,Chironomidae,Hydrosmittia,Hydrosmittia,666,666,666,,2,17.70097618,1,1,0.975807358,16.72516882,18.67678353,NA,NA,NA,NA,331,18,376.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Krenopelopia,Krenopelopia,666,666,666,,19,15.76053705,1,1,4.725641918,11.03489513,20.48617896,NA,NA,NA,NA,167,3.8,51.5,*Decreaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Krenopsectra,Krenopsectra,666,666,666,,1,16.67,1,1,NA,NA,NA,NA,NA,NA,NA,231,16.7,305.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Krenosmittia,Krenosmittia,Krenosmittia,Orthocladiinae,Krenosmittia,,184,14.70373394,0,0,3.703606993,11.00012695,18.40734093,3.8,8.9,NA,NA,92,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Krenosmittia,,cold,,core cold - I would add a low confidence to this,
WaterTemp_MWMT_93_11_C,Chironomidae,Labrundinia,Labrundinia,666,666,666,,22,23.2547117,1,0,3.780052578,19.47465912,27.03476428,30.5,30.8,NA,NA,784,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Larsia,Larsia,Larsia,Tanypodinae,Pentaneurini,,183,17.47053501,0,1,3.305003936,14.16553108,20.77553895,NA,NA,NA,NA,307,3.8,51.5,*Decreaser,1,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Larsia,LowProbOcc,cold,,eurythermal,
WaterTemp_MWMT_93_11_C,Chironomidae,Lauterborniella,Lauterborniella,666,666,666,,1,20.4,1,1,NA,NA,NA,NA,NA,NA,NA,624,20.4,480,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Limnophyes,Limnophyes,Limnophyes,Orthocladiinae,Limnophyes,,245,19.27082932,0,0,4.172677746,15.09815157,23.44350706,28.7,30.8,NA,NA,503,30.8,780,*Increaser,1,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Limnophyes,,cool,,eurythermal,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Lopescladius,Lopescladius,Lopescladius,Orthocladiinae,Lopescladius,,76,22.9711026,0,1,3.050283325,19.92081928,26.02138593,NA,NA,NA,NA,771,26.3,638,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Lopescladius,LowProbOcc,warm,,warm -- +,
WaterTemp_MWMT_93_11_C,Chironomidae,Macropelopia,Macropelopia,Macropelopia,Tanypodinae,Macropelopiini,,73,17.28908753,0,1,2.604566297,14.68452123,19.89365383,NA,NA,NA,NA,282,3.8,51.5,*Decreaser,1,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Macropelopiini,Macropelopia,LowProbOcc,cold,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Macropelopiini,Macropelopiini,666,Tanypodinae,Macropelopiini,,397,18.8610337,0,0,3.431690838,15.42934287,22.29272454,11.5,20.5,NA,NA,467,16,274,*Unimodal,0,0,0,0,Tribe,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Macropelopiini,,,eurythermal,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Meropelopia,Meropelopia,666,666,666,,4,21.01442708,1,1,1.710294619,19.30413246,22.7247217,NA,NA,NA,NA,661,20.4,480,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Metriocnemus,Metriocnemus,Metriocnemus,Orthocladiinae,Metriocnemus,,76,19.06524233,0,1,4.310431586,14.75481074,23.37567391,NA,NA,NA,NA,482,3.8,51.5,*Decreaser,1,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Metriocnemus,LowProbOcc,eurythermal,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Microchironomus,Microchironomus,666,666,666,,1,26.14,1,1,NA,NA,NA,NA,NA,NA,NA,862,26.1,634.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Micropsectra,Micropsectra,Micropsectra,Tanytarsini,Tanytarsini,,1764,17.66351825,0,0,3.07929484,14.58422341,20.74281309,3.8,28.8,5.1,26.8,327,17.6,356,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,,eurythermal,,cold/cool -- #s say cold (<18) but very close; also--why is curve flat?  Looks unimodal,
WaterTemp_MWMT_93_11_C,Chironomidae,Microtendipes,Microtendipes,Microtendipes,Chironomini,Chironomini,,443,20.85702499,0,0,3.300653523,17.55637147,24.15767852,16.9,30.8,NA,NA,655,24.1,589,Unimodal/Increaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,,cool,,warm,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Microtendipes pedellus,Microtendipes pedellus group,Microtendipes,Chironomini,Chironomini,,78,20.63286835,0,1,2.573667801,18.05920055,23.20653615,NA,NA,NA,NA,641,23.3,558.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,LowProbOcc,warm,,warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Microtendipes rydalensis,Microtendipes rydalensis group,Microtendipes,Chironomini,Chironomini,,41,20.57264852,0,1,2.973254549,17.59939397,23.54590307,NA,NA,NA,NA,635,19.5,444.5,Flat,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,LowProbOcc,cool,,warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Monodiamesa,Monodiamesa,Monodiamesa,Prodiamesinae,Prodiamesinae,,91,17.92942557,0,1,3.209426018,14.71999955,21.13885159,NA,NA,NA,NA,360,19.1,423,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Prodiamesinae,,Monodiamesa,LowProbOcc,cool,,cold/cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Monopelopia,Monopelopia,666,666,666,,1,14.23,1,1,NA,NA,NA,NA,NA,NA,NA,70,14.2,219,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Nanocladius,Nanocladius,Nanocladius,Orthocladiinae,Nanocladius,,142,21.00560529,0,0,3.849046432,17.15655886,24.85465172,25,30.8,29.4,30.8,659,30.8,780,*Increaser,1,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Nanocladius,,warm,,warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Natarsia,Natarsia,Natarsia,Tanypodinae,Natarsiini,roll up to tribe?,73,18.96248407,0,1,2.211297199,16.75118687,21.17378127,NA,NA,NA,NA,475.5,19.4,440,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Natarsiini,Natarsia,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Natarsiini,Natarsiini,666,666,666,,73,18.96248407,0,1,2.211297199,16.75118687,21.17378127,NA,NA,NA,NA,475.5,19.4,440,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Nilotanypus,Nilotanypus,Nilotanypus,Tanypodinae,Pentaneurini,,140,21.36741647,0,0,2.792284593,18.57513188,24.15970107,22.8,25.3,NA,NA,691,24,585.5,Unimodal/Increaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Nilotanypus,,warm,,warm -- +,
WaterTemp_MWMT_93_11_C,Chironomidae,Nilothauma,Nilothauma,666,666,666,,5,21.90444971,1,1,5.222262747,16.68218697,27.12671246,NA,NA,NA,NA,728,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Odontomesa,Odontomesa,Odontomesa,Prodiamesinae,Prodiamesinae,,107,20.41069061,0,1,3.047625625,17.36306498,23.45831623,NA,NA,NA,NA,626,21.9,527,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Prodiamesinae,,Odontomesa,LowProbOcc,cool,,warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Oropuella,Oropuella,Oropuella,Orthocladiinae,Oropuella,,57,13.28930499,0,1,2.471949375,10.81735561,15.76125436,NA,NA,NA,NA,46,11.3,148,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Oropuella,LowProbOcc,core cold,very cold,core cold,
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladiinae,Orthocladiinae,666,Orthocladiinae,666,should less resolved model all be at tribe/subfamily?,3685,17.93160203,0,0,3.959626508,13.97197552,21.89122854,3.8,30.8,3.8,30.8,361,30.8,780,*Increaser,1,0,1,0,Subfamily,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,,eurythermal,,eurythermal,Decreaser
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladius,Orthocladius,666,Orthocladiinae,Orthocladius,,872,17.73032813,0,0,4.070328693,13.65999944,21.80065682,3.8,30.8,3.8,27,334,3.8,51.5,*Decreaser,1,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Orthocladius,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),666,666,666,,11,14.52694621,1,1,2.357022311,12.1699239,16.88396852,NA,NA,NA,NA,83,3.8,51.5,*Decreaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladius (Mesorthocladius),Orthocladius (Mesorthocladius),666,666,666,,1,12.67,1,1,NA,NA,NA,NA,NA,NA,NA,36,12.7,175.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladius (Orthocladius),Orthocladius (Orthocladius),666,666,666,,1,18.16,1,1,NA,NA,NA,NA,NA,NA,NA,387,18.2,385.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),Orthocladiinae,Orthocladius,,203,17.11485178,0,1,2.461858427,14.65299335,19.57671021,NA,NA,NA,NA,267,16.6,299.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Orthocladius,LowProbOcc,cold,,cool,Decreaser
WaterTemp_MWMT_93_11_C,Chironomidae,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladiinae,Orthocladius complex,,602,21.09792851,0,0,4.127395502,16.970533,25.22532401,16.4,30.8,20.5,30.8,667,30.8,780,*Increaser,1,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Orthocladius complex,,cool,,warm -- +,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Pagastia,Pagastia,Pagastia,Diamesinae,Pagastia,,665,16.46918696,0,0,3.663669882,12.80551708,20.13285684,3.8,24.8,3.8,9.5,216,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Pagastia,blah,eurythermal,,cold/cool--I question this taxon as a decreaser,Decreaser
WaterTemp_MWMT_93_11_C,Chironomidae,Pagastiella,Pagastiella,666,666,666,,9,24.0499299,1,1,3.032696168,21.01723373,27.08262607,NA,NA,NA,NA,802,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Parachaetocladius,Parachaetocladius,Parachaetocladius,Orthocladiinae,Parachaetocladius,,33,15.07091103,0,1,4.043357977,11.02755306,19.11426901,NA,NA,NA,NA,113,3.8,51.5,*Decreaser,1,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Parachaetocladius,LowProbOcc,cold,,"not enough info to make a call, remove",
WaterTemp_MWMT_93_11_C,Chironomidae,Parachironomus,Parachironomus,666,666,666,,15,25.22639272,1,0,5.21868344,20.00770928,30.44507616,29.4,30.8,NA,NA,845,30.8,780,*Increaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Paracladopelma,Paracladopelma,Paracladopelma,Chironomini,Chironomini,,114,19.79169042,0,1,3.041074076,16.75061634,22.83276449,NA,NA,NA,NA,562,30.8,780,*Increaser,1,1,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paracladopelma,LowProbOcc,cool,,warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Paracricotopus,Paracricotopus,666,666,666,,16,18.60728198,1,1,2.985892005,15.62138998,21.59317399,NA,NA,NA,NA,433,19.5,444.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Parakiefferiella,Parakiefferiella,Parakiefferiella,Orthocladiinae,Parakiefferiella,,264,20.40673556,0,0,4.201981494,16.20475406,24.60871705,23.3,30.8,NA,NA,625,30.8,780,*Increaser,1,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Parakiefferiella,,cool,,warm,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Paralauterborniella,Paralauterborniella,Paralauterborniella,Chironomini,Chironomini,,45,23.97993027,0,0,3.370992807,20.60893747,27.35092308,27.9,30.8,30.1,30.8,798,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paralauterborniella,,warm,hot,warm--bordering on hot,
WaterTemp_MWMT_93_11_C,Chironomidae,Paralimnophyes,Paralimnophyes,666,666,666,,1,22.59,1,1,NA,NA,NA,NA,NA,NA,NA,757,22.6,541.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Parametriocnemus,Parametriocnemus,Parametriocnemus,Orthocladiinae,Parametriocnemus,,1417,17.99104092,0,0,3.266207058,14.72483386,21.25724798,3.8,29.7,10.5,26.7,369,18.4,396.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Parametriocnemus,,eurythermal,,cool,
WaterTemp_MWMT_93_11_C,Chironomidae,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Orthocladiinae,Paraphaenocladius,,167,15.4679867,0,0,4.056378193,11.41160851,19.5243649,3.8,9.1,NA,NA,142,3.8,51.5,*Decreaser,1,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Paraphaenocladius,,cold,,"cold/cool--cold by the #s, but wide spread",
WaterTemp_MWMT_93_11_C,Chironomidae,Parasmittia,Parasmittia,666,666,666,,1,23.12,1,1,NA,NA,NA,NA,NA,NA,NA,779,23.1,551.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Paratanytarsus,Paratanytarsus,Paratanytarsus,Tanytarsini,Tanytarsini,,338,20.6532854,0,0,3.155208521,17.49807688,23.80849392,19,30.8,23.1,30.1,642,25.3,620.5,Unimodal/Increaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,,cool,,warm,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Paratendipes,Paratendipes,Paratendipes,Chironomini,Chironomini,,117,21.06309755,0,1,3.54012804,17.52296951,24.60322559,NA,NA,NA,NA,665,30.8,780,*Increaser,1,0,0,1,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,LowProbOcc,cool,,warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Parochlus,Parochlus,666,666,666,,5,15.67800471,1,1,4.285463597,11.39254111,19.9634683,NA,NA,NA,NA,157.5,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Parorthocladius,Parorthocladius,Parorthocladius,Orthocladiinae,Parorthocladius,,127,14.31194942,0,0,3.412236126,10.89971329,17.72418554,3.8,7,NA,NA,74,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini/Metriocnemini,Parorthocladius,,core cold,,core cold,
WaterTemp_MWMT_93_11_C,Chironomidae,Pentaneura,Pentaneura,Pentaneura,Tanypodinae,Pentaneurini,,176,23.26069517,0,0,3.776492724,19.48420244,27.03718789,22.5,30.8,26.1,30.8,785,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Pentaneura,,warm,,warm--bordering on hot,
WaterTemp_MWMT_93_11_C,Chironomidae,Pentaneurini,Pentaneurini,666,Tanypodinae,Pentaneurini,,1674,19.5088584,0,0,3.76371282,15.74514558,23.27257122,8,30.8,11.9,30.8,533,30.8,780,*Increaser,1,1,0,0,Tribe,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,,,eurythermal,,eurythermal; or cool/warm,
WaterTemp_MWMT_93_11_C,Chironomidae,Phaenopsectra,Phaenopsectra,Phaenopsectra,Chironomini,Chironomini,,439,21.51002593,0,0,3.008029792,18.50199614,24.51805572,18.2,30.8,20.9,30.8,699,26.5,640,Unimodal/Increaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,,cool,,warm -- +,Increaser
WaterTemp_MWMT_93_11_C,Chironomidae,Platysmittia,Platysmittia,666,666,666,,18,16.63630971,1,1,2.766234139,13.87007557,19.40254385,NA,NA,NA,NA,228,18.6,403.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Chironomidae,Podonominae,Podonominae,Podonominae,Podonominae,Podonominae,,85,16.67049385,0,1,3.15311798,13.51737587,19.82361183,NA,NA,NA,NA,232,3.8,51.5,*Decreaser,1,0,0,1,Subfamily,Arthropoda,Insecta,Diptera,Chironomidae,Podonominae,,,LowProbOcc,cold,,cold,
